"sku","name","category_name","item_type","description","strength","dosage_form","uom_abbreviation","is_batch_tracked","is_expiry_tracked","is_cold_chain","is_hazardous","is_essential","is_controlled","is_asset","replenishment_type","valuation_method","manufacturers","source"
"DRUG-ponatinib-hydrochloride-0631","Ponatinib Hydrochloride","Oncology","drug","Ponatinib Hydrochloride | (15 mg, 45 mg, Beacon Pharmaceuticals PLC) | Dosage: 15 Mg, 45 Mg, Tablet | Mfr: Beacon Pharmaceuticals PLC, General Pharmaceuticals Ltd.","15 mg; 45 mg; Beacon Pharmaceuticals PLC; Everest Pharmaceuticals Ltd.","15 Mg; 45 Mg; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Beacon Pharmaceuticals PLC; General Pharmaceuticals Ltd.; Ponaxen","medex.com.bd"
"DRUG-posaconazole-0632","Posaconazole","Systemic Antifungals","drug","Posaconazole | (100 mg, 18 mg/ml, ACI Limited) | Dosage: 100 Mg, 18 Mg/Ml, IV Infusion | Mfr: ACI Limited, Incepta Pharmaceuticals Ltd.","100 mg; 18 mg/ml; ACI Limited; Drug International Ltd.; Opsonin Pharma Ltd.; Square Pharmaceuticals PLC","100 Mg; 18 Mg/Ml; IV Infusion; Tablet (Delayed Release)","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACI Limited; Incepta Pharmaceuticals Ltd.; Posanox; Poxafil; Xpos","medex.com.bd"
"DRUG-potassium-chloride-0633","Potassium Chloride","IV Fluids & Electrolytes","drug","Potassium Chloride | (500 mg/5 ml, 600 mg, Jayson Pharmaceutical Ltd.) | Dosage: 150 Mg/Ml, 500 Mg/5 Ml, Syrup | Mfr: ACME Laboratories Ltd., KT","500 mg/5 ml; 600 mg; Jayson Pharmaceutical Ltd.; Opsonin Pharma Ltd.","150 Mg/Ml; 500 Mg/5 Ml; Syrup; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACME Laboratories Ltd.; KT; Opsonin Pharma Ltd.","medex.com.bd"
"DRUG-potassium-citrate-0634","Potassium Citrate","Urologicals","drug","Potassium Citrate | (1080 mg) | Dosage: Xr Tablet (Wax Matrix) | Mfr: Eskayef Pharmaceuticals Ltd., Opsonin Pharma Ltd.","1080 mg","Xr Tablet (Wax Matrix)","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Eskayef Pharmaceuticals Ltd.; Opsonin Pharma Ltd.; UniMed UniHealth Pharmaceuticals Ltd.","medex.com.bd"
"DRUG-potassium-citrate-citric-acid-0635","Potassium Citrate + Citric Acid","Urologicals","drug","Potassium Citrate + Citric Acid | ((1500 mg+250 mg)/5 ml, ACME Laboratories Ltd., Ibn Sina Pharmaceuticals Ltd.) | Dosage: (1500 Mg+250 Mg)/5 Ml, Alkad Laboratories, Benham Pharmaceuticals Ltd. | Mfr: ACI Limited, Al-Madina Pharmaceuticals Ltd.","(1500 mg+250 mg)/5 ml; ACME Laboratories Ltd.; Ibn Sina Pharmaceuticals Ltd.; Navana Pharmaceuticals Ltd.; Popular Pharmaceuticals Ltd.; Potacit; UniMed UniHealth Pharmaceuticals Ltd.; Ural-K; Ureca; Uri-K; Urifine","(1500 Mg+250 Mg)/5 Ml; Alkad Laboratories; Benham Pharmaceuticals Ltd.; Beximco Pharmaceuticals Ltd.; General Pharmaceuticals Ltd.; Healthcare Pharmaceuticals Ltd.; Novatek Pharmaceuticals Ltd.; Oral Solution","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACI Limited; Al-Madina Pharmaceuticals Ltd.; CK; Citra-K; Citrosol; Drug International Ltd.; Kcit; Lyco; Oral Solution","medex.com.bd"
"DRUG-povidone-iodine-0636","Povidone Iodine","Dermatologicals","drug","Povidone Iodine | (10% w/v, 5% v/v, 5% w/w) | Dosage: 1% W/V, 10% W/V, 5% V/V | Mfr: Arodin, Artear","10% w/v; 5% v/v; 5% w/w; Aristopharma Ltd.; Betadine; Mundipharma (BD) Pvt. Ltd.; Popular Pharmaceuticals Ltd.","1% W/V; 10% W/V; 5% V/V; 5% W/V; 5% W/W; Mundipharma (Bd) Pvt. Ltd.; Ointment; Ophthalmic Solution; Solution","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Arodin; Artear; Betadine; Biopharma Limited; Cream; Globe Pharmaceuticals Ltd.; Mouthwash; Ointment; Surgical Scrub; Topical Powder","medex.com.bd"
"DRUG-pralidoxime-chloride-0637","Pralidoxime Chloride","Anesthetics","drug","Pralidoxime Chloride | (1000 mg/ml) | Dosage: Iv Injection Or Infusion | Mfr: Beacon Pharmaceuticals PLC, Globe Pharmaceuticals Ltd.","1000 mg/ml","Iv Injection Or Infusion","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Beacon Pharmaceuticals PLC; Globe Pharmaceuticals Ltd.; Incepta Pharmaceuticals Ltd.","medex.com.bd"
"DRUG-pramipexole-0638","Pramipexole","CNS & Psychotropics","drug","Pramipexole | (180 mcg, 88 mcg) | Dosage: Tablet | Mfr: ACI Limited","180 mcg; 88 mcg","Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACI Limited","medex.com.bd"
"DRUG-pramoxine-hydrochloride-calamine-0639","Pramoxine Hydrochloride + Calamine","Dermatologicals","drug","Pramoxine Hydrochloride + Calamine | (1%+3%) | Dosage: Cream | Mfr: Eskayef Pharmaceuticals Ltd., Incepta Pharmaceuticals Ltd.","1%+3%","Cream","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Eskayef Pharmaceuticals Ltd.; Incepta Pharmaceuticals Ltd.","medex.com.bd"
"DRUG-pranlukast-hydrate-0640","Pranlukast Hydrate","Respiratory","drug","Pranlukast Hydrate | (100 mg/ml) | Dosage: Powder For Suspension | Mfr: ACME Laboratories Ltd.","100 mg/ml","Powder For Suspension","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACME Laboratories Ltd.","medex.com.bd"
"DRUG-primidone-0641","Primidone","CNS & Psychotropics","drug","Primidone | (250 mg, 50 mg) | Dosage: Tablet | Mfr: Beacon Pharmaceuticals PLC","250 mg; 50 mg","Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Beacon Pharmaceuticals PLC","medex.com.bd"
"DRUG-probiotic-prebiotic-vitamin-k2-7-0642","Probiotic + Prebiotic + Vitamin K2-7","Vitamins & Minerals","drug","Probiotic + Prebiotic + Vitamin K2-7 | (24.5 Billion CFU+100 mg+50 mcg) | Dosage: Capsule | Mfr: Beacon Pharmaceuticals PLC
(Mfg. by: Fresenius Kabi)","24.5 Billion CFU+100 mg+50 mcg","Capsule","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Beacon Pharmaceuticals PLC
(Mfg. by: Fresenius Kabi)","medex.com.bd"
"DRUG-probiotic-combination-4-billion-0643","Probiotic Combination [4 Billion]","Gastrointestinal","drug","Probiotic Combination [4 Billion] | (4 billion, 4 billion/sachet, Popular Pharmaceuticals Ltd.) | Dosage: 4 Billion, 4 Billion/Sachet, Capsule | Mfr: Aristopharma Ltd., Capsule","4 billion; 4 billion/sachet; Popular Pharmaceuticals Ltd.; Prokult; Prolacto; Proteria; Proteria KIDS; Purnava Limited
(Mfg. by: Renata PLC); Rebio; Square Pharmaceuticals PLC; Total Herbal & Nutraceuticals","4 Billion; 4 Billion/Sachet; Capsule; Drug International Ltd.; Ibn Sina Pharmaceuticals Ltd.; Opsonin Herbal & Nutraceuticals Ltd.; Oral Powder; Unimed Unihealth Pharmaceuticals Ltd.","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Aristopharma Ltd.; Capsule; Harmogut; Oral Powder; Pro-B; Probio; Probio (For kids); Prokult; Radiant Pharmaceuticals Ltd.","medex.com.bd"
"DRUG-prochlorperazine-maleate-0644","Prochlorperazine Maleate","Gastrointestinal","drug","Prochlorperazine Maleate | (5 mg, Opsonin Pharma Ltd., Pharmik Laboratories Ltd.) | Dosage: 12.5 Mg/Ml, 5 Mg, Pharmadesh Laboratories Ltd. | Mfr: Rephco Pharmaceuticals Ltd., Sonear Laboratories Ltd.","5 mg; Opsonin Pharma Ltd.; Pharmik Laboratories Ltd.; Synovia Pharma PLC.; United Pharmaceuticals Ltd.","12.5 Mg/Ml; 5 Mg; Pharmadesh Laboratories Ltd.; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Rephco Pharmaceuticals Ltd.; Sonear Laboratories Ltd.; Square Pharmaceuticals PLC; Steml; Tenkular; Vergon; Vertigan","medex.com.bd"
"DRUG-procyclidine-hydrochloride-0645","Procyclidine Hydrochloride","CNS & Psychotropics","drug","Procyclidine Hydrochloride | (10 mg/2 ml, 5 mg, General Pharmaceuticals Ltd.) | Dosage: 10 Mg/2 Ml, 5 Mg, Doctor Tims Pharmaceuticals Ltd. | Mfr: General Pharmaceuticals Ltd., Incepta Pharmaceuticals Ltd.","10 mg/2 ml; 5 mg; General Pharmaceuticals Ltd.; Opsonin Pharma Ltd.; Square Pharmaceuticals PLC","10 Mg/2 Ml; 5 Mg; Doctor Tims Pharmaceuticals Ltd.; Im/Iv Injection; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","General Pharmaceuticals Ltd.; Incepta Pharmaceuticals Ltd.; Kdrin; Perkinil; Rocy","medex.com.bd"
"DRUG-progesterone-micronised-sc-injection-0646","Progesterone Micronised (SC injection)","Hormones & Corticosteroids","drug","Progesterone Micronised (SC injection) | (25 mg/1.119 ml) | Dosage: Sc Injection | Mfr: Nuvista Pharma Ltd., Renata PLC","25 mg/1.119 ml","Sc Injection","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Nuvista Pharma Ltd.; Renata PLC","medex.com.bd"
"DRUG-progesterone-micronised-vaginal-pessary-0647","Progesterone Micronised (Vaginal Pessary)","Hormones & Corticosteroids","drug","Progesterone Micronised (Vaginal Pessary) | (400 mg) | Dosage: Vaginal Pessary | Mfr: Renata PLC","400 mg","Vaginal Pessary","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Renata PLC","medex.com.bd"
"DRUG-progesterone-micronized-capsule-0648","Progesterone Micronized (Capsule)","Hormones & Corticosteroids","drug","Progesterone Micronized (Capsule) | (100 mg, 200 mg, Drug International Ltd.) | Dosage: 100 Mg, 200 Mg, Capsule | Mfr: Capsule, Incepta Pharmaceuticals Ltd.","100 mg; 200 mg; Drug International Ltd.; Renata PLC; Utrogestan; Ziska Pharmaceuticals Ltd.","100 Mg; 200 Mg; Capsule; Zas Corporation
(Mfg. By: Besins Manufacturing, Belgium)","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Capsule; Incepta Pharmaceuticals Ltd.; Mygest; Renata PLC; Utrogest; Utrogestan","medex.com.bd"
"DRUG-progesterone-micronized-vaginal-gel-0649","Progesterone Micronized (Vaginal Gel)","Hormones & Corticosteroids","drug","Progesterone Micronized (Vaginal Gel) | (0.08) | Dosage: Vaginal Gel | Mfr: ACME Laboratories Ltd., Incepta Pharmaceuticals Ltd.","0.08","Vaginal Gel","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACME Laboratories Ltd.; Incepta Pharmaceuticals Ltd.; Janata Traders
(Mfg. by: Merck)","medex.com.bd"
"DRUG-promethazine-hydrochloride-0650","Promethazine Hydrochloride","Antihistamines & Allergy","drug","Promethazine Hydrochloride | (5 mg/5 ml, Apollo Pharmaceutical Ltd., Cosmic Pharma Ltd.) | Dosage: 5 Mg/5 Ml, Jayson Pharmaceutical Ltd., Millat Pharmaceuticals Ltd. | Mfr: Cipla Limited, Histaphen","5 mg/5 ml; Apollo Pharmaceutical Ltd.; Cosmic Pharma Ltd.; Edruc Limited; Otosil; Pacific Pharmaceuticals Ltd.; Phenerex; Seema Pharmaceuticals Ltd.","5 Mg/5 Ml; Jayson Pharmaceutical Ltd.; Millat Pharmaceuticals Ltd.; Opsonin Pharma Ltd.; Oral Solution","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Cipla Limited; Histaphen; Histavil; Histerzin; Histin; Indo Bangla Pharmaceutical; Injection; Medimet Pharmaceuticals Ltd.; Mitargan; Oral Solution; Tablet","medex.com.bd"
"DRUG-pseudoephedrine-guaiphenasine-triprolidi-0651","Pseudoephedrine + Guaiphenasine + Triprolidine","Respiratory","drug","Pseudoephedrine + Guaiphenasine + Triprolidine | ((30 mg+100 mg+1.25 mg)/5 ml, Central Pharmaceuticals Ltd., E-Cof) | Dosage: (30 Mg+100 Mg+1.25 Mg)/5 Ml, Biopharma Limited, Edruc Limited | Mfr: Ambee Pharmaceuticals Ltd., Cofdil","(30 mg+100 mg+1.25 mg)/5 ml; Central Pharmaceuticals Ltd.; E-Cof; Exitra; Expoten; Ezykof; Hudson Pharmaceuticals Ltd.; Kofed; Medimet Pharmaceuticals Ltd.; Millat Pharmaceuticals Ltd.; Opsonin Pharma Ltd.","(30 Mg+100 Mg+1.25 Mg)/5 Ml; Biopharma Limited; Edruc Limited; Eskayef Pharmaceuticals Ltd.; Novo Healthcare And Pharma Ltd.; Pharmadesh Laboratories Ltd.; Popular Pharmaceuticals Ltd.; Syrup","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Ambee Pharmaceuticals Ltd.; Cofdil; Cofson; Coldex; Cophilex; Cophyl; Ibn Sina Pharmaceuticals Ltd.; Incepta Pharmaceuticals Ltd.; Syrup","medex.com.bd"
"DRUG-pyrantel-pamoate-0652","Pyrantel Pamoate","Antihelminthics","drug","Pyrantel Pamoate | (125 mg, 50 mg/ml, Beximco Pharmaceuticals Ltd.) | Dosage: 50 Mg/Ml, Oral Suspension, Tablet | Mfr: Beximco Pharmaceuticals Ltd., Renata PLC","125 mg; 50 mg/ml; Beximco Pharmaceuticals Ltd.; Hallmark Pharmaceuticals Ltd.","50 Mg/Ml; Oral Suspension; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Beximco Pharmaceuticals Ltd.; Renata PLC; Wormex","medex.com.bd"
"DRUG-pyridostigmine-bromide-0653","Pyridostigmine Bromide","Anesthetics","drug","Pyridostigmine Bromide | (60 mg) | Dosage: Tablet | Mfr: Popular Pharmaceuticals Ltd., UniMed UniHealth Pharmaceuticals Ltd.","60 mg","Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Popular Pharmaceuticals Ltd.; UniMed UniHealth Pharmaceuticals Ltd.","medex.com.bd"
"DRUG-pyridoxine-hydrochloride-0654","Pyridoxine Hydrochloride","Vitamins & Minerals","drug","Pyridoxine Hydrochloride | (20 mg, 25 mg, Beacon Pharmaceuticals PLC) | Dosage: 20 Mg, Tablet | Mfr: Gonoshasthaya Pharma Ltd., Jayson Pharmaceutical Ltd.","20 mg; 25 mg; Beacon Pharmaceuticals PLC","20 Mg; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Gonoshasthaya Pharma Ltd.; Jayson Pharmaceutical Ltd.; Pharmadesh Laboratories Ltd.","medex.com.bd"
"DRUG-pyridoxine-hydrochloride-doxylamine-succ-0655","Pyridoxine Hydrochloride + Doxylamine Succinate","Vitamins & Minerals","drug","Pyridoxine Hydrochloride + Doxylamine Succinate | (10 mg+10 mg, 20 mg+20 mg, C2C Pharma Ltd.) | Dosage: 10 Mg+10 Mg, 20 Mg+20 Mg, Healthcare Pharmaceuticals Ltd. | Mfr: Aristopharma Ltd., Doxrid DS","10 mg+10 mg; 20 mg+20 mg; C2C Pharma Ltd.; NPV; Novea; Popular Pharmaceuticals Ltd.; Pregmos; Prenavo DR; Pyridox; Radiant Pharmaceuticals Ltd.","10 Mg+10 Mg; 20 Mg+20 Mg; Healthcare Pharmaceuticals Ltd.; Incepta Pharmaceuticals Ltd.; Kumudini Pharma Ltd.; Renata Plc; Tablet (Delayed Release); Tablet (Extended Release); Ziska Pharmaceuticals Ltd.","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Aristopharma Ltd.; Doxrid DS; Emedox; Inmit; Novea; Nuvista Pharma Ltd.; Tablet (Delayed Release); Tablet (Extended Release)","medex.com.bd"
"DRUG-quetiapine-fumarate-0656","Quetiapine Fumarate","CNS & Psychotropics","drug","Quetiapine Fumarate | (100 mg, 25 mg, 50 mg) | Dosage: 100 Mg, 200 Mg, 25 Mg | Mfr: Everest Pharmaceuticals Ltd., Qmax","100 mg; 25 mg; 50 mg; ACI Limited; QTP; Qpine; Qtia","100 Mg; 200 Mg; 25 Mg; 300 Mg; 50 Mg; Naafco Pharma Ltd.; Square Pharmaceuticals Plc; Synovia Pharma Plc.; Tablet; Tablet (Extended Release)","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Everest Pharmaceuticals Ltd.; Qmax; Qmax XR; Qpine; Tablet","medex.com.bd"
"DRUG-quinine-sulfate-0657","Quinine Sulfate","Antimalarials","drug","Quinine Sulfate | (300 mg, 300 mg/5 ml, Globe Pharmaceuticals Ltd.) | Dosage: 300 Mg, 300 Mg/5 Ml, Injection | Mfr: Albion Laboratories Limited, Jayson Pharmaceutical Ltd.","300 mg; 300 mg/5 ml; Globe Pharmaceuticals Ltd.; Hudson Pharmaceuticals Ltd.; Rephco Pharmaceuticals Ltd.","300 Mg; 300 Mg/5 Ml; Injection; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Albion Laboratories Limited; Jayson Pharmaceutical Ltd.; Kanaquine; Quin; Requin","medex.com.bd"
"DRUG-rabeprazole-amoxicillin-clarithromycin-0658","Rabeprazole + Amoxicillin + Clarithromycin","Gastrointestinal","drug","Rabeprazole + Amoxicillin + Clarithromycin | (20 mg+1000 mg+500 mg) | Dosage: Tablet | Mfr: Opsonin Pharma Ltd., Square Pharmaceuticals PLC","20 mg+1000 mg+500 mg","Tablet","EA","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","min_max","fifo","Opsonin Pharma Ltd.; Square Pharmaceuticals PLC","medex.com.bd"
"DRUG-rabeprazole-sodium-0659","Rabeprazole Sodium","Gastrointestinal","drug","Rabeprazole Sodium | (20 mg, Cosmo Pharma Laboratories Ltd., Ethical Drugs Limited) | Dosage: 10 Mg, 20 Mg, Aci Limited | Mfr: Alco Pharma Ltd., Beximco Pharmaceuticals Ltd.","20 mg; Cosmo Pharma Laboratories Ltd.; Ethical Drugs Limited; Gastrazole; Nexrab; Opsonin Pharma Ltd.; Paricel","10 Mg; 20 Mg; Aci Limited; Al-Madina Pharmaceuticals Ltd.; Capsule (Enteric Coated); Opsonin Pharma Ltd.; Tablet (Enteric Coated); Unimed Unihealth Pharmaceuticals Ltd.","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Alco Pharma Ltd.; Beximco Pharmaceuticals Ltd.; Capsule (Enteric Coated); E-Reb; Finix; Finix MUPS; Tablet (Enteric Coated)","medex.com.bd"
"DRUG-rabies-immunoglobulin-0660","Rabies Immunoglobulin","Vaccines & Immunoglobulins","drug","Rabies Immunoglobulin | (1000 IU/5 ml) | Dosage: Im Injection | Mfr: Incepta Pharmaceuticals Ltd., Popular Pharmaceuticals Ltd.","1000 IU/5 ml","Im Injection","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Incepta Pharmaceuticals Ltd.; Popular Pharmaceuticals Ltd.; Synovia Pharma PLC.","medex.com.bd"
"DRUG-rasagiline-0661","Rasagiline","CNS & Psychotropics","drug","Rasagiline | (0.5 mg, 1 mg, Healthcare Pharmaceuticals Ltd.) | Dosage: 0.5 Mg, 1 Mg, Tablet | Mfr: Eskayef Pharmaceuticals Ltd., Rasagil","0.5 mg; 1 mg; Healthcare Pharmaceuticals Ltd.; Square Pharmaceuticals PLC; Sun Pharmaceutical (Bangladesh) Ltd.","0.5 Mg; 1 Mg; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Eskayef Pharmaceuticals Ltd.; Rasagil; Rasalet; Sun Pharmaceutical (Bangladesh) Ltd.","medex.com.bd"
"DRUG-ravuconazole-0662","Ravuconazole","Systemic Antifungals","drug","Ravuconazole | (100 mg) | Dosage: Capsule | Mfr: Square Pharmaceuticals PLC","100 mg","Capsule","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Square Pharmaceuticals PLC","medex.com.bd"
"DRUG-recombinant-follicle-stimulating-hormone-0663","Recombinant Follicle Stimulating Hormone (rFSH)","Hormones & Corticosteroids","drug","Recombinant Follicle Stimulating Hormone (rFSH) | (150 IU/pre-filled syringe, 75 IU/pre-filled syringe, 75 IU/vial) | Dosage: Sc Injection | Mfr: Incepta Pharmaceuticals Ltd., Popular Pharmaceuticals Ltd.","150 IU/pre-filled syringe; 75 IU/pre-filled syringe; 75 IU/vial","Sc Injection","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Incepta Pharmaceuticals Ltd.; Popular Pharmaceuticals Ltd.","medex.com.bd"
"DRUG-red-clover-trifolium-pratense-0664","Red Clover [Trifolium Pratense]","Unclassified Medicines","drug","Red Clover [Trifolium Pratense] | (430 mg) | Dosage: Capsule | Mfr: Purnava Limited","430 mg","Capsule","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Purnava Limited","medex.com.bd"
"DRUG-regorafenib-monohydrate-0665","Regorafenib Monohydrate","Oncology","drug","Regorafenib Monohydrate | (40 mg, Drug International Ltd., Eskayef Pharmaceuticals Ltd.) | Dosage: 40 Mg, Tablet | Mfr: Beacon Pharmaceuticals PLC, Incepta Pharmaceuticals Ltd.","40 mg; Drug International Ltd.; Eskayef Pharmaceuticals Ltd.","40 Mg; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Beacon Pharmaceuticals PLC; Incepta Pharmaceuticals Ltd.; Jenphar Bangladesh Ltd.; Renib","medex.com.bd"
"DRUG-regular-insulin-human-isophane-insulin-h-0666","Regular Insulin Human + Isophane Insulin Human","Antidiabetics","drug","Regular Insulin Human + Isophane Insulin Human | (30%+70% in 100 IU/ml, 30%+70% in 40 IU/ml, 50%+50% in 100 IU/ml) | Dosage: 30%+70% In 100 Iu/Ml, 30%+70% In 40 Iu/Ml, 50%+50% In 100 Iu/Ml | Mfr: Diasulin, Gensulin M30","30%+70% in 100 IU/ml; 30%+70% in 40 IU/ml; 50%+50% in 100 IU/ml; ACI Limited; Beximco Pharmaceuticals Ltd.; Insul; Insulet","30%+70% In 100 Iu/Ml; 30%+70% In 40 Iu/Ml; 50%+50% In 100 Iu/Ml; 50%+50% In 40 Iu/Ml; Aristopharma Ltd.; International Agencies (Bd.) Limited
(Mfg. By: Eli Lilly And Company); Popular Pharmaceuticals Ltd.; Sc Injection","EA","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","min_max","fifo","Diasulin; Gensulin M30; Humulin; SC Injection; Square Pharmaceuticals PLC","medex.com.bd"
"DRUG-relugolix-0667","Relugolix","Thyroid Therapy","drug","Relugolix | (120 mg, Beacon Pharmaceuticals PLC, Incepta Pharmaceuticals Ltd.) | Dosage: 120 Mg, Tablet | Mfr: ACI Limited, Eskayef Pharmaceuticals Ltd.","120 mg; Beacon Pharmaceuticals PLC; Incepta Pharmaceuticals Ltd.; Renata PLC","120 Mg; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACI Limited; Eskayef Pharmaceuticals Ltd.; Relupros; Rexilo; Square Pharmaceuticals PLC","medex.com.bd"
"DRUG-relugolix-estradiol-norethindrone-0668","Relugolix + Estradiol + Norethindrone","Hormones & Corticosteroids","drug","Relugolix + Estradiol + Norethindrone | (40 mg+1 mg+0.5 mg) | Dosage: Tablet | Mfr: Incepta Pharmaceuticals Ltd., Nuvista Pharma Ltd.","40 mg+1 mg+0.5 mg","Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Incepta Pharmaceuticals Ltd.; Nuvista Pharma Ltd.; Renata PLC","medex.com.bd"
"DRUG-remdesivir-0669","Remdesivir","Antivirals","drug","Remdesivir | (5 mg/ml, ACI Limited, Beacon Pharmaceuticals PLC) | Dosage: 5 Mg/Ml, Acme Laboratories Ltd., Eskayef Pharmaceuticals Ltd. | Mfr: Beximco Pharmaceuticals Ltd., Drug International Ltd.","5 mg/ml; ACI Limited; Beacon Pharmaceuticals PLC; Healthcare Pharmaceuticals Ltd.; Orion Pharma Ltd.; Popular Pharmaceuticals Ltd.; Remdinil; Remicov; Remivir","5 Mg/Ml; Acme Laboratories Ltd.; Eskayef Pharmaceuticals Ltd.; General Pharmaceuticals Ltd.; IV Infusion; Square Pharmaceuticals Plc","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","Beximco Pharmaceuticals Ltd.; Drug International Ltd.; IV Infusion; Incepta Pharmaceuticals Ltd.; Pandovir; Ramdivir; Remcor; Remdevir; Remdigen","medex.com.bd"
"DRUG-remifentanil-hydrochloride-0670","Remifentanil Hydrochloride","Anesthetics","drug","Remifentanil Hydrochloride","","","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","","medex.com.bd"
"DRUG-rifampicin-isoniazid-pyrazinamide-ethamb-0671","Rifampicin + Isoniazid + Pyrazinamide + Ethambutol","Anti-Tuberculosis & Leprosy","drug","Rifampicin + Isoniazid + Pyrazinamide + Ethambutol | (150 mg+75 mg+400 mg+275 mg) | Dosage: Tablet | Mfr: SANDOZ (A Novartis Division)","150 mg+75 mg+400 mg+275 mg","Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","SANDOZ (A Novartis Division)","medex.com.bd"
"DRUG-rifaximin-0672","Rifaximin","Antibiotics","drug","Rifaximin | (200 mg, 550 mg, ACI Limited) | Dosage: 200 Mg, 550 Mg, Aristopharma Ltd. | Mfr: ACME Laboratories Ltd., Faxan","200 mg; 550 mg; ACI Limited; Drug International Ltd.; Hepatab; Hepaximin; Ibida; Square Pharmaceuticals PLC","200 Mg; 550 Mg; Aristopharma Ltd.; Healthcare Pharmaceuticals Ltd.; Ibn Sina Pharmaceuticals Ltd.; Tablet","EA","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","min_max","fifo","ACME Laboratories Ltd.; Faxan; Henlix; Hepatab; Square Pharmaceuticals PLC; Tablet","medex.com.bd"
